Month,ailyk,aviabilet_bishkek,bilet_bishkek,jumush_izdeim,jumush,perevodi_deneg,poisk_raboti,rabota,vakansii,yunistream_kyrgyzstan,yunistream,zarplata,zolotaya_korona_kyrgyzstan,zolotaya_korona,log_ailyk,log_aviabilet_bishkek,log_bilet_bishkek,log_jumush_izdeim,log_jumush,log_perevodi_deneg,log_poisk_raboti,log_rabota,log_vakansii,log_yunistream_kyrgyzstan,log_yunistream,log_zarplata,log_zolotaya_korona_kyrgyzstan,log_zolotaya_korona,work_ratio,findwork_ratio,salary_ratio,work_diff,yunistream_diff,findwork_diff,salary_diff,zolotaya_korona_diff,lag_ailyk,lag_aviabilet_bishkek,lag_bilet_bishkek,lag_jumush_izdeim,lag_jumush,lag_perevodi_deneg,lag_poisk_raboti,lag_rabota,lag_vakansii,lag_yunistream_kyrgyzstan,lag_yunistream,lag_zarplata,lag_zolotaya_korona_kyrgyzstan,lag_zolotaya_korona,lag_log_ailyk,lag_log_aviabilet_bishkek,lag_log_bilet_bishkek,lag_log_jumush_izdeim,lag_log_jumush,lag_log_perevodi_deneg,lag_log_poisk_raboti,lag_log_rabota,lag_log_vakansii,lag_log_yunistream_kyrgyzstan,lag_log_yunistream,lag_log_zarplata,lag_log_zolotaya_korona_kyrgyzstan,lag_log_zolotaya_korona,lag_work_ratio,lag_findwork_ratio,lag_salary_ratio,lag_work_diff,lag_yunistream_diff,lag_findwork_diff,lag_salary_diff,lag_zolotaya_korona_diff
2021-07-01,0,55,29,0,36,3,5,39,70,0,27,86,0,39,0,4.02535169073515,3.4011973816621555,0,3.6109179126442243,1.3862943611198906,1.791759469228055,3.6888794541139363,4.2626798770413155,0,3.332204510175204,4.465908118654584,0,3.6888794541139363,0.9230769230769231,0,0,3,27,5,86,39,0,49,26,0,33,3,5,39,66,0,27,92,0,38,0,3.912023005428146,3.295836866004329,0,3.5263605246161616,1.3862943611198906,1.791759469228055,3.6888794541139363,4.204692619390966,0,3.332204510175204,4.532599493153256,0,3.6635616461296463,0.8461538461538461,0,0,6,27,5,92,38
2021-08-01,0,61,26,0,33,2,5,38,74,0,25,88,0,41,0,4.127134385045092,3.295836866004329,0,3.5263605246161616,1.0986122886681098,1.791759469228055,3.6635616461296463,4.31748811353631,0,3.258096538021482,4.48863636973214,0,3.7376696182833684,0.868421052631579,0,0,5,25,5,88,41,0,55,29,0,36,3,5,39,70,0,27,86,0,39,0,4.02535169073515,3.4011973816621555,0,3.6109179126442243,1.3862943611198906,1.791759469228055,3.6888794541139363,4.2626798770413155,0,3.332204510175204,4.465908118654584,0,3.6888794541139363,0.9230769230769231,0,0,3,27,5,86,39
2021-09-01,0,34,23,0,30,1,5,48,68,0,24,86,0,41,0,3.5553480614894135,3.1780538303479458,0,3.4339872044851463,0.6931471805599453,1.791759469228055,3.8918202981106265,4.23410650459726,0,3.2188758248682006,4.465908118654584,0,3.7376696182833684,0.625,0,0,18,24,5,86,41,0,61,26,0,33,2,5,38,74,0,25,88,0,41,0,4.127134385045092,3.295836866004329,0,3.5263605246161616,1.0986122886681098,1.791759469228055,3.6635616461296463,4.31748811353631,0,3.258096538021482,4.48863636973214,0,3.7376696182833684,0.868421052631579,0,0,5,25,5,88,41
2021-10-01,0,46,27,0,41,2,5,50,64,0,24,80,0,42,0,3.8501476017100584,3.332204510175204,0,3.7376696182833684,1.0986122886681098,1.791759469228055,3.9318256327243257,4.174387269895637,0,3.2188758248682006,4.394449154672439,0,3.7612001156935624,0.82,0,0,9,24,5,80,42,0,34,23,0,30,1,5,48,68,0,24,86,0,41,0,3.5553480614894135,3.1780538303479458,0,3.4339872044851463,0.6931471805599453,1.791759469228055,3.8918202981106265,4.23410650459726,0,3.2188758248682006,4.465908118654584,0,3.7376696182833684,0.625,0,0,18,24,5,86,41
2021-11-01,0,30,22,0,49,1,5,49,59,0,26,77,0,38,0,3.4339872044851463,3.1354942159291497,0,3.912023005428146,0.6931471805599453,1.791759469228055,3.912023005428146,4.0943445622221,0,3.295836866004329,4.356708826689592,0,3.6635616461296463,1,0,0,0,26,5,77,38,0,46,27,0,41,2,5,50,64,0,24,80,0,42,0,3.8501476017100584,3.332204510175204,0,3.7376696182833684,1.0986122886681098,1.791759469228055,3.9318256327243257,4.174387269895637,0,3.2188758248682006,4.394449154672439,0,3.7612001156935624,0.82,0,0,9,24,5,80,42
2021-12-01,0,35,26,0,49,2,4,44,49,0,21,68,0,39,0,3.58351893845611,3.295836866004329,0,3.912023005428146,1.0986122886681098,1.6094379124341003,3.8066624897703196,3.912023005428146,0,3.091042453358316,4.23410650459726,0,3.6888794541139363,1.1136363636363635,0,0,-5,21,4,68,39,0,30,22,0,49,1,5,49,59,0,26,77,0,38,0,3.4339872044851463,3.1354942159291497,0,3.912023005428146,0.6931471805599453,1.791759469228055,3.912023005428146,4.0943445622221,0,3.295836866004329,4.356708826689592,0,3.6635616461296463,1,0,0,0,26,5,77,38
2022-01-01,33,27,20,13,42,2,5,47,62,0,17,89,0,32,3.5263605246161616,3.332204510175204,3.044522437723423,2.6390573296152584,3.7612001156935624,1.0986122886681098,1.791759469228055,3.871201010907891,4.143134726391533,0,2.8903717578961645,4.499809670330265,0,3.4965075614664802,0.8936170212765957,2.6,0.3707865168539326,5,17,-8,56,32,0,35,26,0,49,2,4,44,49,0,21,68,0,39,0,3.58351893845611,3.295836866004329,0,3.912023005428146,1.0986122886681098,1.6094379124341003,3.8066624897703196,3.912023005428146,0,3.091042453358316,4.23410650459726,0,3.6888794541139363,1.1136363636363635,0,0,-5,21,4,68,39
2022-02-01,0,23,21,5,38,3,4,47,57,0,27,86,0,38,0,3.1780538303479458,3.091042453358316,1.791759469228055,3.6635616461296463,1.3862943611198906,1.6094379124341003,3.871201010907891,4.060443010546419,0,3.332204510175204,4.465908118654584,0,3.6635616461296463,0.8085106382978723,1.25,0,9,27,-1,86,38,33,27,20,13,42,2,5,47,62,0,17,89,0,32,3.5263605246161616,3.332204510175204,3.044522437723423,2.6390573296152584,3.7612001156935624,1.0986122886681098,1.791759469228055,3.871201010907891,4.143134726391533,0,2.8903717578961645,4.499809670330265,0,3.4965075614664802,0.8936170212765957,2.6,0.3707865168539326,5,17,-8,56,32
2022-03-01,0,80,51,10,41,8,5,51,64,0,62,85,0,91,0,4.394449154672439,3.9512437185814275,2.3978952727983707,3.7376696182833684,2.1972245773362196,1.791759469228055,3.9512437185814275,4.174387269895637,0,4.143134726391533,4.454347296253507,0,4.5217885770490405,0.803921568627451,2,0,10,62,-5,85,91,0,23,21,5,38,3,4,47,57,0,27,86,0,38,0,3.1780538303479458,3.091042453358316,1.791759469228055,3.6635616461296463,1.3862943611198906,1.6094379124341003,3.871201010907891,4.060443010546419,0,3.332204510175204,4.465908118654584,0,3.6635616461296463,0.8085106382978723,1.25,0,9,27,-1,86,38
2022-04-01,18,42,34,5,32,5,5,51,62,0,71,83,0,95,2.9444389791664403,3.7612001156935624,3.5553480614894135,1.791759469228055,3.4965075614664802,1.791759469228055,1.791759469228055,3.9512437185814275,4.143134726391533,0,4.276666119016055,4.430816798843313,0,4.564348191467836,0.6274509803921569,1,0.21686746987951808,19,71,0,65,95,0,80,51,10,41,8,5,51,64,0,62,85,0,91,0,4.394449154672439,3.9512437185814275,2.3978952727983707,3.7376696182833684,2.1972245773362196,1.791759469228055,3.9512437185814275,4.174387269895637,0,4.143134726391533,4.454347296253507,0,4.5217885770490405,0.803921568627451,2,0,10,62,-5,85,91
2022-05-01,20,52,41,8,26,6,5,53,59,0,78,78,0,94,3.044522437723423,3.970291913552122,3.7376696182833684,2.1972245773362196,3.295836866004329,1.9459101490553132,1.791759469228055,3.9889840465642745,4.0943445622221,0,4.3694478524670215,4.3694478524670215,0,4.553876891600541,0.49056603773584906,1.6,0.2564102564102564,27,78,-3,58,94,18,42,34,5,32,5,5,51,62,0,71,83,0,95,2.9444389791664403,3.7612001156935624,3.5553480614894135,1.791759469228055,3.4965075614664802,1.791759469228055,1.791759469228055,3.9512437185814275,4.143134726391533,0,4.276666119016055,4.430816798843313,0,4.564348191467836,0.6274509803921569,1,0.21686746987951808,19,71,0,65,95
2022-06-01,0,64,42,0,23,4,5,40,64,0,97,83,5,100,0,4.174387269895637,3.7612001156935624,0,3.1780538303479458,1.6094379124341003,1.791759469228055,3.713572066704308,4.174387269895637,0,4.584967478670572,4.430816798843313,1.791759469228055,4.61512051684126,0.575,0,0,17,97,5,83,95,20,52,41,8,26,6,5,53,59,0,78,78,0,94,3.044522437723423,3.970291913552122,3.7376696182833684,2.1972245773362196,3.295836866004329,1.9459101490553132,1.791759469228055,3.9889840465642745,4.0943445622221,0,4.3694478524670215,4.3694478524670215,0,4.553876891600541,0.49056603773584906,1.6,0.2564102564102564,27,78,-3,58,94
2022-07-01,0,58,46,5,20,5,4,39,68,0,88,93,0,81,0,4.07753744390572,3.8501476017100584,1.791759469228055,3.044522437723423,1.791759469228055,1.6094379124341003,3.6888794541139363,4.23410650459726,0,4.48863636973214,4.543294782270004,0,4.406719247264253,0.5128205128205128,1.25,0,19,88,-1,93,81,0,64,42,0,23,4,5,40,64,0,97,83,5,100,0,4.174387269895637,3.7612001156935624,0,3.1780538303479458,1.6094379124341003,1.791759469228055,3.713572066704308,4.174387269895637,0,4.584967478670572,4.430816798843313,1.791759469228055,4.61512051684126,0.575,0,0,17,97,5,83,95
2022-08-01,0,47,48,0,19,4,4,37,72,0,83,93,0,68,0,3.871201010907891,3.8918202981106265,0,2.995732273553991,1.6094379124341003,1.6094379124341003,3.6375861597263857,4.290459441148391,0,4.430816798843313,4.543294782270004,0,4.23410650459726,0.5135135135135135,0,0,18,83,4,93,68,0,58,46,5,20,5,4,39,68,0,88,93,0,81,0,4.07753744390572,3.8501476017100584,1.791759469228055,3.044522437723423,1.791759469228055,1.6094379124341003,3.6888794541139363,4.23410650459726,0,4.48863636973214,4.543294782270004,0,4.406719247264253,0.5128205128205128,1.25,0,19,88,-1,93,81
2022-09-01,0,100,100,0,13,3,5,46,66,0,67,95,0,75,0,4.61512051684126,4.61512051684126,0,2.6390573296152584,1.3862943611198906,1.791759469228055,3.8501476017100584,4.204692619390966,0,4.219507705176107,4.564348191467836,0,4.330733340286331,0.2826086956521739,0,0,33,67,5,95,75,0,47,48,0,19,4,4,37,72,0,83,93,0,68,0,3.871201010907891,3.8918202981106265,0,2.995732273553991,1.6094379124341003,1.6094379124341003,3.6375861597263857,4.290459441148391,0,4.430816798843313,4.543294782270004,0,4.23410650459726,0.5135135135135135,0,0,18,83,4,93,68
2022-10-01,0,60,46,0,15,4,5,50,60,0,68,82,0,74,0,4.110873864173311,3.8501476017100584,0,2.772588722239781,1.6094379124341003,1.791759469228055,3.9318256327243257,4.110873864173311,0,4.23410650459726,4.418840607796598,0,4.31748811353631,0.3,0,0,35,68,5,82,74,0,100,100,0,13,3,5,46,66,0,67,95,0,75,0,4.61512051684126,4.61512051684126,0,2.6390573296152584,1.3862943611198906,1.791759469228055,3.8501476017100584,4.204692619390966,0,4.219507705176107,4.564348191467836,0,4.330733340286331,0.2826086956521739,0,0,33,67,5,95,75
2022-11-01,0,38,33,0,14,3,4,49,61,0,63,81,0,59,0,3.6635616461296463,3.5263605246161616,0,2.70805020110221,1.3862943611198906,1.6094379124341003,3.912023005428146,4.127134385045092,0,4.1588830833596715,4.406719247264253,0,4.0943445622221,0.2857142857142857,0,0,35,63,4,81,59,0,60,46,0,15,4,5,50,60,0,68,82,0,74,0,4.110873864173311,3.8501476017100584,0,2.772588722239781,1.6094379124341003,1.791759469228055,3.9318256327243257,4.110873864173311,0,4.23410650459726,4.418840607796598,0,4.31748811353631,0.3,0,0,35,68,5,82,74
2022-12-01,0,36,34,0,15,3,4,46,50,0,61,76,0,53,0,3.6109179126442243,3.5553480614894135,0,2.772588722239781,1.3862943611198906,1.6094379124341003,3.8501476017100584,3.9318256327243257,0,4.127134385045092,4.343805421853684,0,3.9889840465642745,0.32608695652173914,0,0,31,61,4,76,53,0,38,33,0,14,3,4,49,61,0,63,81,0,59,0,3.6635616461296463,3.5263605246161616,0,2.70805020110221,1.3862943611198906,1.6094379124341003,3.912023005428146,4.127134385045092,0,4.1588830833596715,4.406719247264253,0,4.0943445622221,0.2857142857142857,0,0,35,63,4,81,59
2023-01-01,23,36,33,5,16,3,4,46,64,0,42,86,0,45,3.1780538303479458,3.6109179126442243,3.5263605246161616,1.791759469228055,2.833213344056216,1.3862943611198906,1.6094379124341003,3.8501476017100584,4.174387269895637,0,3.7612001156935624,4.465908118654584,0,3.828641396489095,0.34782608695652173,1.25,0.26744186046511625,30,42,-1,63,45,0,36,34,0,15,3,4,46,50,0,61,76,0,53,0,3.6109179126442243,3.5553480614894135,0,2.772588722239781,1.3862943611198906,1.6094379124341003,3.8501476017100584,3.9318256327243257,0,4.127134385045092,4.343805421853684,0,3.9889840465642745,0.32608695652173914,0,0,31,61,4,76,53
2023-02-01,0,40,30,0,14,3,4,45,66,0,50,85,0,48,0,3.713572066704308,3.4339872044851463,0,2.70805020110221,1.3862943611198906,1.6094379124341003,3.828641396489095,4.204692619390966,0,3.9318256327243257,4.454347296253507,0,3.8918202981106265,0.3111111111111111,0,0,31,50,4,85,48,23,36,33,5,16,3,4,46,64,0,42,86,0,45,3.1780538303479458,3.6109179126442243,3.5263605246161616,1.791759469228055,2.833213344056216,1.3862943611198906,1.6094379124341003,3.8501476017100584,4.174387269895637,0,3.7612001156935624,4.465908118654584,0,3.828641396489095,0.34782608695652173,1.25,0.26744186046511625,30,42,-1,63,45
2023-03-01,0,23,29,0,13,3,5,47,62,0,63,82,0,60,0,3.1780538303479458,3.4011973816621555,0,2.6390573296152584,1.3862943611198906,1.791759469228055,3.871201010907891,4.143134726391533,0,4.1588830833596715,4.418840607796598,0,4.110873864173311,0.2765957446808511,0,0,34,63,5,82,60,0,40,30,0,14,3,4,45,66,0,50,85,0,48,0,3.713572066704308,3.4339872044851463,0,2.70805020110221,1.3862943611198906,1.6094379124341003,3.828641396489095,4.204692619390966,0,3.9318256327243257,4.454347296253507,0,3.8918202981106265,0.3111111111111111,0,0,31,50,4,85,48
2023-04-01,0,21,28,6,12,3,4,44,57,0,54,78,0,50,0,3.091042453358316,3.367295829986474,1.9459101490553132,2.5649493574615367,1.3862943611198906,1.6094379124341003,3.8066624897703196,4.060443010546419,0,4.007333185232471,4.3694478524670215,0,3.9318256327243257,0.2727272727272727,1.5,0,32,54,-2,78,50,0,23,29,0,13,3,5,47,62,0,63,82,0,60,0,3.1780538303479458,3.4011973816621555,0,2.6390573296152584,1.3862943611198906,1.791759469228055,3.871201010907891,4.143134726391533,0,4.1588830833596715,4.418840607796598,0,4.110873864173311,0.2765957446808511,0,0,34,63,5,82,60
2023-05-01,23,25,41,0,11,3,4,46,55,0,53,81,0,44,3.1780538303479458,3.258096538021482,3.7376696182833684,0,2.4849066497880004,1.3862943611198906,1.6094379124341003,3.8501476017100584,4.02535169073515,0,3.9889840465642745,4.406719247264253,0,3.8066624897703196,0.2391304347826087,0,0.2839506172839506,35,53,4,58,44,0,21,28,6,12,3,4,44,57,0,54,78,0,50,0,3.091042453358316,3.367295829986474,1.9459101490553132,2.5649493574615367,1.3862943611198906,1.6094379124341003,3.8066624897703196,4.060443010546419,0,4.007333185232471,4.3694478524670215,0,3.9318256327243257,0.2727272727272727,1.5,0,32,54,-2,78,50
2023-06-01,0,53,49,0,10,3,4,34,59,0,56,92,0,43,0,3.9889840465642745,3.912023005428146,0,2.3978952727983707,1.3862943611198906,1.6094379124341003,3.5553480614894135,4.0943445622221,0,4.04305126783455,4.532599493153256,0,3.784189633918261,0.29411764705882354,0,0,24,56,4,92,43,23,25,41,0,11,3,4,46,55,0,53,81,0,44,3.1780538303479458,3.258096538021482,3.7376696182833684,0,2.4849066497880004,1.3862943611198906,1.6094379124341003,3.8501476017100584,4.02535169073515,0,3.9889840465642745,4.406719247264253,0,3.8066624897703196,0.2391304347826087,0,0.2839506172839506,35,53,4,58,44
2023-07-01,0,39,35,0,9,3,4,31,61,0,67,96,0,45,0,3.6888794541139363,3.58351893845611,0,2.302585092994046,1.3862943611198906,1.6094379124341003,3.4657359027997265,4.127134385045092,0,4.219507705176107,4.574710978503383,0,3.828641396489095,0.2903225806451613,0,0,22,67,4,96,45,0,53,49,0,10,3,4,34,59,0,56,92,0,43,0,3.9889840465642745,3.912023005428146,0,2.3978952727983707,1.3862943611198906,1.6094379124341003,3.5553480614894135,4.0943445622221,0,4.04305126783455,4.532599493153256,0,3.784189633918261,0.29411764705882354,0,0,24,56,4,92,43
2023-08-01,0,27,36,0,8,3,5,30,66,0,61,96,0,47,0,3.332204510175204,3.6109179126442243,0,2.1972245773362196,1.3862943611198906,1.791759469228055,3.4339872044851463,4.204692619390966,0,4.127134385045092,4.574710978503383,0,3.871201010907891,0.26666666666666666,0,0,22,61,5,96,47,0,39,35,0,9,3,4,31,61,0,67,96,0,45,0,3.6888794541139363,3.58351893845611,0,2.302585092994046,1.3862943611198906,1.6094379124341003,3.4657359027997265,4.127134385045092,0,4.219507705176107,4.574710978503383,0,3.828641396489095,0.2903225806451613,0,0,22,67,4,96,45
2023-09-01,0,26,33,0,6,3,4,39,60,0,45,94,0,38,0,3.295836866004329,3.5263605246161616,0,1.9459101490553132,1.3862943611198906,1.6094379124341003,3.6888794541139363,4.110873864173311,0,3.828641396489095,4.553876891600541,0,3.6635616461296463,0.15384615384615385,0,0,33,45,4,94,38,0,27,36,0,8,3,5,30,66,0,61,96,0,47,0,3.332204510175204,3.6109179126442243,0,2.1972245773362196,1.3862943611198906,1.791759469228055,3.4339872044851463,4.204692619390966,0,4.127134385045092,4.574710978503383,0,3.871201010907891,0.26666666666666666,0,0,22,61,5,96,47
2023-10-01,0,36,25,0,8,3,5,44,60,0,41,85,0,35,0,3.6109179126442243,3.258096538021482,0,2.1972245773362196,1.3862943611198906,1.791759469228055,3.8066624897703196,4.110873864173311,0,3.7376696182833684,4.454347296253507,0,3.58351893845611,0.18181818181818182,0,0,36,41,5,85,35,0,26,33,0,6,3,4,39,60,0,45,94,0,38,0,3.295836866004329,3.5263605246161616,0,1.9459101490553132,1.3862943611198906,1.6094379124341003,3.6888794541139363,4.110873864173311,0,3.828641396489095,4.553876891600541,0,3.6635616461296463,0.15384615384615385,0,0,33,45,4,94,38
2023-11-01,27,31,32,0,9,3,5,42,55,0,34,87,0,35,3.332204510175204,3.4657359027997265,3.4965075614664802,0,2.302585092994046,1.3862943611198906,1.791759469228055,3.7612001156935624,4.02535169073515,0,3.5553480614894135,4.477336814478207,0,3.58351893845611,0.21428571428571427,0,0.3103448275862069,33,34,5,60,35,0,36,25,0,8,3,5,44,60,0,41,85,0,35,0,3.6109179126442243,3.258096538021482,0,2.1972245773362196,1.3862943611198906,1.791759469228055,3.8066624897703196,4.110873864173311,0,3.7376696182833684,4.454347296253507,0,3.58351893845611,0.18181818181818182,0,0,36,41,5,85,35
2023-12-01,0,26,30,0,11,2,4,39,46,0,42,85,0,34,0,3.295836866004329,3.4339872044851463,0,2.4849066497880004,1.0986122886681098,1.6094379124341003,3.6888794541139363,3.8501476017100584,0,3.7612001156935624,4.454347296253507,0,3.5553480614894135,0.28205128205128205,0,0,28,42,4,85,34,27,31,32,0,9,3,5,42,55,0,34,87,0,35,3.332204510175204,3.4657359027997265,3.4965075614664802,0,2.302585092994046,1.3862943611198906,1.791759469228055,3.7612001156935624,4.02535169073515,0,3.5553480614894135,4.477336814478207,0,3.58351893845611,0.21428571428571427,0,0.3103448275862069,33,34,5,60,35
2024-01-01,0,29,27,0,15,3,4,40,61,0,39,91,0,28,0,3.4011973816621555,3.332204510175204,0,2.772588722239781,1.3862943611198906,1.6094379124341003,3.713572066704308,4.127134385045092,0,3.6888794541139363,4.5217885770490405,0,3.367295829986474,0.375,0,0,25,39,4,91,28,0,26,30,0,11,2,4,39,46,0,42,85,0,34,0,3.295836866004329,3.4339872044851463,0,2.4849066497880004,1.0986122886681098,1.6094379124341003,3.6888794541139363,3.8501476017100584,0,3.7612001156935624,4.454347296253507,0,3.5553480614894135,0.28205128205128205,0,0,28,42,4,85,34
2024-02-01,0,17,17,0,9,3,4,41,57,0,40,83,0,30,0,2.8903717578961645,2.8903717578961645,0,2.302585092994046,1.3862943611198906,1.6094379124341003,3.7376696182833684,4.060443010546419,0,3.713572066704308,4.430816798843313,0,3.4339872044851463,0.21951219512195122,0,0,32,40,4,83,30,0,29,27,0,15,3,4,40,61,0,39,91,0,28,0,3.4011973816621555,3.332204510175204,0,2.772588722239781,1.3862943611198906,1.6094379124341003,3.713572066704308,4.127134385045092,0,3.6888794541139363,4.5217885770490405,0,3.367295829986474,0.375,0,0,25,39,4,91,28
2024-03-01,0,17,23,0,7,3,4,36,55,0,41,82,0,34,0,2.8903717578961645,3.1780538303479458,0,2.0794415416798357,1.3862943611198906,1.6094379124341003,3.6109179126442243,4.02535169073515,0,3.7376696182833684,4.418840607796598,0,3.5553480614894135,0.19444444444444445,0,0,29,41,4,82,34,0,17,17,0,9,3,4,41,57,0,40,83,0,30,0,2.8903717578961645,2.8903717578961645,0,2.302585092994046,1.3862943611198906,1.6094379124341003,3.7376696182833684,4.060443010546419,0,3.713572066704308,4.430816798843313,0,3.4339872044851463,0.21951219512195122,0,0,32,40,4,83,30
2024-04-01,0,15,22,0,5,4,3,40,54,0,38,79,0,29,0,2.772588722239781,3.1354942159291497,0,1.791759469228055,1.6094379124341003,1.3862943611198906,3.713572066704308,4.007333185232471,0,3.6635616461296463,4.382026634673881,0,3.4011973816621555,0.125,0,0,35,38,3,79,29,0,17,23,0,7,3,4,36,55,0,41,82,0,34,0,2.8903717578961645,3.1780538303479458,0,2.0794415416798357,1.3862943611198906,1.6094379124341003,3.6109179126442243,4.02535169073515,0,3.7376696182833684,4.418840607796598,0,3.5553480614894135,0.19444444444444445,0,0,29,41,4,82,34
2024-05-01,0,19,23,0,4,3,3,38,51,0,37,79,0,29,0,2.995732273553991,3.1780538303479458,0,1.6094379124341003,1.3862943611198906,1.3862943611198906,3.6635616461296463,3.9512437185814275,0,3.6375861597263857,4.382026634673881,0,3.4011973816621555,0.10526315789473684,0,0,34,37,3,79,29,0,15,22,0,5,4,3,40,54,0,38,79,0,29,0,2.772588722239781,3.1354942159291497,0,1.791759469228055,1.6094379124341003,1.3862943611198906,3.713572066704308,4.007333185232471,0,3.6635616461296463,4.382026634673881,0,3.4011973816621555,0.125,0,0,35,38,3,79,29
2024-06-01,0,19,30,0,5,3,4,30,54,0,59,84,0,34,0,2.995732273553991,3.4339872044851463,0,1.791759469228055,1.3862943611198906,1.6094379124341003,3.4339872044851463,4.007333185232471,0,4.0943445622221,4.442651256490317,0,3.5553480614894135,0.16666666666666666,0,0,25,59,4,84,34,0,19,23,0,4,3,3,38,51,0,37,79,0,29,0,2.995732273553991,3.1780538303479458,0,1.6094379124341003,1.3862943611198906,1.3862943611198906,3.6635616461296463,3.9512437185814275,0,3.6375861597263857,4.382026634673881,0,3.4011973816621555,0.10526315789473684,0,0,34,37,3,79,29
2024-07-01,0,34,29,0,4,3,4,29,64,0,46,93,0,31,0,3.5553480614894135,3.4011973816621555,0,1.6094379124341003,1.3862943611198906,1.6094379124341003,3.4011973816621555,4.174387269895637,0,3.8501476017100584,4.543294782270004,0,3.4657359027997265,0.13793103448275862,0,0,25,46,4,93,31,0,19,30,0,5,3,4,30,54,0,59,84,0,34,0,2.995732273553991,3.4339872044851463,0,1.791759469228055,1.3862943611198906,1.6094379124341003,3.4339872044851463,4.007333185232471,0,4.0943445622221,4.442651256490317,0,3.5553480614894135,0.16666666666666666,0,0,25,59,4,84,34
2024-08-01,0,20,25,0,4,3,4,28,68,0,43,90,0,34,0,3.044522437723423,3.258096538021482,0,1.6094379124341003,1.3862943611198906,1.6094379124341003,3.367295829986474,4.23410650459726,0,3.784189633918261,4.51085950651685,0,3.5553480614894135,0.14285714285714285,0,0,24,43,4,90,34,0,34,29,0,4,3,4,29,64,0,46,93,0,31,0,3.5553480614894135,3.4011973816621555,0,1.6094379124341003,1.3862943611198906,1.6094379124341003,3.4011973816621555,4.174387269895637,0,3.8501476017100584,4.543294782270004,0,3.4657359027997265,0.13793103448275862,0,0,25,46,4,93,31
2024-09-01,0,32,24,0,4,2,4,38,66,0,42,85,0,32,0,3.4965075614664802,3.2188758248682006,0,1.6094379124341003,1.0986122886681098,1.6094379124341003,3.6635616461296463,4.204692619390966,0,3.7612001156935624,4.454347296253507,0,3.4965075614664802,0.10526315789473684,0,0,34,42,4,85,32,0,20,25,0,4,3,4,28,68,0,43,90,0,34,0,3.044522437723423,3.258096538021482,0,1.6094379124341003,1.3862943611198906,1.6094379124341003,3.367295829986474,4.23410650459726,0,3.784189633918261,4.51085950651685,0,3.5553480614894135,0.14285714285714285,0,0,24,43,4,90,34
2024-10-01,0,21,18,0,4,3,4,42,65,0,38,86,0,26,0,3.091042453358316,2.9444389791664403,0,1.6094379124341003,1.3862943611198906,1.6094379124341003,3.7612001156935624,4.189654742026425,0,3.6635616461296463,4.465908118654584,0,3.295836866004329,0.09523809523809523,0,0,38,38,4,86,26,0,32,24,0,4,2,4,38,66,0,42,85,0,32,0,3.4965075614664802,3.2188758248682006,0,1.6094379124341003,1.0986122886681098,1.6094379124341003,3.6635616461296463,4.204692619390966,0,3.7612001156935624,4.454347296253507,0,3.4965075614664802,0.10526315789473684,0,0,34,42,4,85,32
2024-11-01,0,18,20,0,3,3,5,40,62,0,37,84,0,24,0,2.9444389791664403,3.044522437723423,0,1.3862943611198906,1.3862943611198906,1.791759469228055,3.713572066704308,4.143134726391533,0,3.6375861597263857,4.442651256490317,0,3.2188758248682006,0.075,0,0,37,37,5,84,24,0,21,18,0,4,3,4,42,65,0,38,86,0,26,0,3.091042453358316,2.9444389791664403,0,1.6094379124341003,1.3862943611198906,1.6094379124341003,3.7612001156935624,4.189654742026425,0,3.6635616461296463,4.465908118654584,0,3.295836866004329,0.09523809523809523,0,0,38,38,4,86,26
2024-12-01,0,0,22,0,5,3,4,42,56,0,38,84,0,29,0,0,3.1354942159291497,0,1.791759469228055,1.3862943611198906,1.6094379124341003,3.7612001156935624,4.04305126783455,0,3.6635616461296463,4.442651256490317,0,3.4011973816621555,0.11904761904761904,0,0,37,38,4,84,29,0,18,20,0,3,3,5,40,62,0,37,84,0,24,0,2.9444389791664403,3.044522437723423,0,1.3862943611198906,1.3862943611198906,1.791759469228055,3.713572066704308,4.143134726391533,0,3.6375861597263857,4.442651256490317,0,3.2188758248682006,0.075,0,0,37,37,5,84,24
2025-01-01,0,13,17,0,5,3,4,44,71,0,33,100,0,36,0,2.6390573296152584,2.8903717578961645,0,1.791759469228055,1.3862943611198906,1.6094379124341003,3.8066624897703196,4.276666119016055,0,3.5263605246161616,4.61512051684126,0,3.6109179126442243,0.11363636363636363,0,0,39,33,4,100,36,0,0,22,0,5,3,4,42,56,0,38,84,0,29,0,0,3.1354942159291497,0,1.791759469228055,1.3862943611198906,1.6094379124341003,3.7612001156935624,4.04305126783455,0,3.6635616461296463,4.442651256490317,0,3.4011973816621555,0.11904761904761904,0,0,37,38,4,84,29
